product_class,Month,sales_volume
C1136,7/1/2017,144237
C1138,1/1/2013,30581
C1138,2/1/2013,29364
C1138,3/1/2013,29354
C1138,4/1/2013,30902
C1138,5/1/2013,35479
C1138,6/1/2013,31655
C1138,7/1/2013,28595
C1138,8/1/2013,31445
C1138,9/1/2013,28446
C1138,10/1/2013,27692
C1138,11/1/2013,29230
C1138,12/1/2013,40795
C1138,1/1/2014,33309
C1138,2/1/2014,36630
C1138,3/1/2014,38763
C1138,4/1/2014,37707
C1138,5/1/2014,34091
C1138,6/1/2014,36622
C1138,7/1/2014,33666
C1138,8/1/2014,43646
C1138,9/1/2014,34928
C1138,10/1/2014,34537
C1138,11/1/2014,39613
C1138,12/1/2014,46192
C1138,1/1/2015,41923
C1138,2/1/2015,39102
C1138,3/1/2015,35397
C1138,4/1/2015,38181
C1138,5/1/2015,37804
C1138,6/1/2015,32226
C1138,7/1/2015,35796
C1138,8/1/2015,39565
C1138,9/1/2015,54253
C1138,10/1/2015,49918
C1138,11/1/2015,45910
C1138,12/1/2015,64412
C1138,1/1/2016,44256
C1138,2/1/2016,33722
C1138,3/1/2016,33753
C1138,4/1/2016,35175
C1138,5/1/2016,37758
C1138,6/1/2016,13275
C1138,7/1/2016,26332
C1138,8/1/2016,53792
C1138,9/1/2016,54237
C1138,10/1/2016,48949
C1138,11/1/2016,40219
C1138,12/1/2016,54722
C1138,1/1/2017,49838
C1138,2/1/2017,52342
C1138,3/1/2017,72136
C1138,4/1/2017,57971
C1138,5/1/2017,48969
C1138,6/1/2017,104257
C1138,7/1/2017,99193
C1142,9/1/2015,255388
C1142,10/1/2015,246749
C1142,11/1/2015,256985
C1142,12/1/2015,211543
C1142,1/1/2016,239707
C1142,2/1/2016,182473
C1142,3/1/2016,193875
C1142,4/1/2016,233959
C1142,5/1/2016,240656
C1142,6/1/2016,207497
C1142,7/1/2016,180806
C1142,8/1/2016,174361
C1142,9/1/2016,197141
C1142,10/1/2016,202473
C1142,11/1/2016,226123
C1142,12/1/2016,232214
C1142,1/1/2017,277026
C1142,2/1/2017,207310
C1142,3/1/2017,318912
C1142,4/1/2017,227025
C1142,5/1/2017,302183
C1142,6/1/2017,330258
C1142,7/1/2017,299342
C1144,1/1/2014,530648
C1144,3/1/2014,571925
C1144,7/1/2014,584920
C1144,9/1/2014,594331
C1144,10/1/2014,600749
C1144,11/1/2014,589290
C1144,12/1/2014,606512
C1144,5/1/2015,178482
C1144,6/1/2015,739562
C1144,7/1/2015,749525
C1144,8/1/2015,755673
C1144,9/1/2015,731692
C1144,10/1/2015,733898
C1144,11/1/2015,676000
C1144,12/1/2015,704633
C1144,1/1/2016,711127
C1144,2/1/2016,661650
C1144,3/1/2016,734746
C1144,4/1/2016,711958
C1144,5/1/2016,729229
C1144,6/1/2016,668092
C1144,7/1/2016,720782
C1144,8/1/2016,646769
C1144,9/1/2016,655539
C1144,10/1/2016,693979
C1144,11/1/2016,587336
C1144,12/1/2016,677423
C1144,1/1/2017,656464
C1144,2/1/2017,610848
C1144,3/1/2017,670397
C1144,4/1/2017,700584
C1144,5/1/2017,697926
C1144,6/1/2017,650283
C1144,7/1/2017,651721
C1146,1/1/2014,35144
C1146,3/1/2014,38725
C1146,7/1/2014,37663
C1146,9/1/2014,37944
C1146,10/1/2014,42773
C1146,11/1/2014,41267
C1146,12/1/2014,49964
C1146,5/1/2015,9686
C1146,6/1/2015,37947
C1146,7/1/2015,39454
C1146,8/1/2015,44576
C1146,9/1/2015,45764
C1146,10/1/2015,43871
C1146,11/1/2015,44626
C1146,12/1/2015,48184
C1146,1/1/2016,36263
C1146,2/1/2016,35638
C1146,3/1/2016,36750
C1146,4/1/2016,118920
C1146,5/1/2016,53267
C1146,6/1/2016,54205
C1146,7/1/2016,44748
C1146,8/1/2016,37947
C1146,9/1/2016,34447
C1146,10/1/2016,37125
C1146,11/1/2016,40548
C1146,12/1/2016,58106
C1146,1/1/2017,76600
C1146,2/1/2017,33642
C1146,3/1/2017,76020
C1146,4/1/2017,58595
C1146,5/1/2017,32780
C1146,6/1/2017,29407
C1146,7/1/2017,34518
C1148,1/1/2014,943142
C1148,3/1/2014,1000202
C1148,7/1/2014,896554
C1148,9/1/2014,902504
C1148,10/1/2014,896764
C1148,11/1/2014,904959
C1148,12/1/2014,937814
C1148,5/1/2015,218362
C1148,6/1/2015,898733
C1148,7/1/2015,905460
C1148,8/1/2015,933691
C1148,9/1/2015,923082
C1148,10/1/2015,895501
C1148,11/1/2015,845154
C1148,12/1/2015,895073
C1148,1/1/2016,906944
C1148,2/1/2016,797233
C1148,3/1/2016,850931
C1148,4/1/2016,928050
C1148,5/1/2016,916542
C1148,6/1/2016,882633
C1148,7/1/2016,859571
C1148,8/1/2016,815053
C1148,9/1/2016,809837
C1148,10/1/2016,897711
C1148,11/1/2016,1036336
C1148,12/1/2016,955484
C1148,1/1/2017,1260683
C1148,2/1/2017,878674
C1148,3/1/2017,1173981
C1148,4/1/2017,1039460
C1148,5/1/2017,997601
C1148,6/1/2017,997192
C1148,7/1/2017,1097926
C1150,4/1/2016,208
C1150,5/1/2016,176
C1150,6/1/2016,76
C1150,7/1/2016,69
C1150,8/1/2016,132
C1150,9/1/2016,136
C1150,10/1/2016,151
C1150,11/1/2016,220
C1150,12/1/2016,287
C1150,1/1/2017,247
C1150,2/1/2017,279
C1150,3/1/2017,369
C1150,4/1/2017,133
C1150,5/1/2017,328
C1150,6/1/2017,304
C1150,7/1/2017,281
C1152,1/1/2014,2588
C1152,3/1/2014,5002
C1152,7/1/2014,8457
C1152,9/1/2014,12387
C1152,10/1/2014,12011
C1152,11/1/2014,12526
C1152,12/1/2014,11715
C1152,4/1/2015,3953
C1152,5/1/2015,11461
C1152,6/1/2015,11713
C1152,7/1/2015,12268
C1152,8/1/2015,12968
C1152,9/1/2015,11476
C1152,10/1/2015,9550
C1152,11/1/2015,10323
C1152,12/1/2015,10834
C1152,1/1/2016,7669
C1152,2/1/2016,11942
C1152,3/1/2016,14019
C1152,4/1/2016,12288
C1152,5/1/2016,12431
C1152,6/1/2016,10395
C1152,7/1/2016,9723
C1152,8/1/2016,10039
C1152,9/1/2016,5866
C1152,10/1/2016,18187
C1152,11/1/2016,19443
C1152,12/1/2016,16346
C1152,1/1/2017,1953
C1152,2/1/2017,3228
C1152,3/1/2017,16235
C1152,4/1/2017,11995
C1152,5/1/2017,16313
C1152,6/1/2017,21461
C1152,7/1/2017,18003
C1153,1/1/2014,1198
C1153,3/1/2014,1120
C1153,11/1/2014,160
C1153,12/1/2014,519
C1153,4/1/2015,130
C1153,5/1/2015,424
C1153,6/1/2015,394
C1153,7/1/2015,400
C1153,8/1/2015,413
C1153,9/1/2015,345
C1153,10/1/2015,321
C1153,11/1/2015,381
C1153,12/1/2015,363
C1153,1/1/2016,392
C1153,2/1/2016,357
C1153,3/1/2016,244
C1153,4/1/2016,224
C1153,5/1/2016,374
C1153,6/1/2016,279
C1153,7/1/2016,298
C1153,8/1/2016,316
C1153,9/1/2016,383
C1153,10/1/2016,350
C1153,11/1/2016,287
C1153,12/1/2016,292
C1153,1/1/2017,345
C1153,2/1/2017,343
C1153,3/1/2017,301
C1153,4/1/2017,262
C1153,5/1/2017,314
C1153,6/1/2017,300
C1153,7/1/2017,272
C1154,10/1/2015,230
C1154,11/1/2015,223
C1154,12/1/2015,237
C1154,1/1/2016,264
C1154,2/1/2016,239
C1154,3/1/2016,262
C1154,4/1/2016,343
C1154,5/1/2016,238
C1154,6/1/2016,229
C1154,7/1/2016,166
C1154,8/1/2016,38
C1154,9/1/2016,96
C1154,10/1/2016,284
C1154,11/1/2016,230
C1154,12/1/2016,156
C1154,1/1/2017,179
C1154,2/1/2017,156
C1154,3/1/2017,166
C1154,4/1/2017,176
C1154,5/1/2017,153
C1154,6/1/2017,163
C1154,7/1/2017,148
C1156,11/1/2016,13
C1156,1/1/2017,213
C1156,2/1/2017,108
C1156,3/1/2017,364
C1156,4/1/2017,286
C1156,5/1/2017,287
C1156,6/1/2017,367
C1156,7/1/2017,351
C1190,1/1/2014,169827
C1190,3/1/2014,183413
C1190,7/1/2014,167229
C1190,9/1/2014,176736
C1190,10/1/2014,176773
C1190,11/1/2014,173993
C1190,12/1/2014,177221
C1190,5/1/2015,122065
C1190,6/1/2015,173284
C1190,7/1/2015,182250
C1190,8/1/2015,188822
C1190,9/1/2015,179014
C1190,10/1/2015,180024
C1190,11/1/2015,170306
C1190,12/1/2015,176171
C1190,1/1/2016,187839
C1190,2/1/2016,168007
C1190,3/1/2016,178530
C1190,4/1/2016,192595
C1190,5/1/2016,180280
C1190,6/1/2016,163840
C1190,7/1/2016,183388
C1190,8/1/2016,171901
C1190,9/1/2016,175546
C1190,10/1/2016,181228
C1190,11/1/2016,161835
C1190,12/1/2016,180718
C1190,1/1/2017,196406
C1190,2/1/2017,171349
C1190,3/1/2017,194357
C1190,4/1/2017,189355
C1190,5/1/2017,188027
C1190,6/1/2017,180683
C1190,7/1/2017,197328
C1236,1/1/2013,27039
C1236,2/1/2013,25304
C1236,3/1/2013,29500
C1236,4/1/2013,29395
C1236,5/1/2013,32690
C1236,6/1/2013,30786
C1236,7/1/2013,30109
C1236,8/1/2013,31022
C1236,9/1/2013,30629
C1236,10/1/2013,30423
C1236,11/1/2013,30297
C1236,12/1/2013,49683
C1236,1/1/2014,29574
C1236,2/1/2014,25426
C1236,3/1/2014,30956
C1236,4/1/2014,29452
C1236,5/1/2014,32084
C1236,6/1/2014,33102
C1236,7/1/2014,32961
C1236,8/1/2014,33125
C1236,9/1/2014,32813
C1236,10/1/2014,33367
C1236,11/1/2014,33254
C1236,12/1/2014,55858
C1236,1/1/2015,33508
C1236,2/1/2015,30479
C1236,3/1/2015,36465
C1236,4/1/2015,37913
C1236,5/1/2015,42787
C1236,6/1/2015,37675
C1236,7/1/2015,38093
C1236,8/1/2015,37712
C1236,9/1/2015,35638
C1236,10/1/2015,33959
C1236,11/1/2015,32543
C1236,12/1/2015,61021
C1236,1/1/2016,34735
C1236,2/1/2016,31675
C1236,3/1/2016,32494
C1236,4/1/2016,34390
C1236,5/1/2016,36873
C1236,6/1/2016,34731
C1236,7/1/2016,24388
C1236,8/1/2016,29200
C1236,9/1/2016,29064
C1236,10/1/2016,31113
C1236,11/1/2016,30836
C1236,12/1/2016,61061
C1236,1/1/2017,33194
C1236,2/1/2017,31892
C1236,3/1/2017,36378
C1236,4/1/2017,36596
C1236,5/1/2017,48938
C1236,6/1/2017,47400
C1236,7/1/2017,57942
C1302,1/1/2013,739
C1302,2/1/2013,865
C1302,3/1/2013,678
C1302,4/1/2013,548
C1302,5/1/2013,636
C1302,6/1/2013,614
C1302,7/1/2013,562
C1302,8/1/2013,579
C1302,9/1/2013,526
C1302,10/1/2013,617
C1302,11/1/2013,595
C1302,12/1/2013,1028
C1302,1/1/2014,453
C1302,2/1/2014,418
C1302,3/1/2014,619
C1302,4/1/2014,524
C1302,5/1/2014,607
C1302,6/1/2014,762
C1302,7/1/2014,777
C1302,8/1/2014,855
C1302,9/1/2014,831
C1302,10/1/2014,676
C1302,11/1/2014,599
C1302,12/1/2014,1112
C1302,1/1/2015,640
C1302,2/1/2015,907
C1302,3/1/2015,1104
C1302,4/1/2015,1322
C1302,5/1/2015,694
C1302,6/1/2015,393
C1302,7/1/2015,495
C1302,8/1/2015,582
C1302,9/1/2015,538
C1302,10/1/2015,398
C1302,11/1/2015,440
C1302,12/1/2015,930
C1302,1/1/2016,501
C1302,2/1/2016,474
C1302,3/1/2016,535
C1302,4/1/2016,433
C1302,5/1/2016,493
C1302,6/1/2016,557
C1302,7/1/2016,510
C1302,8/1/2016,423
C1302,9/1/2016,423
C1302,10/1/2016,424
C1302,11/1/2016,486
C1302,12/1/2016,959
C1302,1/1/2017,382
C1302,2/1/2017,403
C1302,3/1/2017,387
C1302,4/1/2017,356
C1302,5/1/2017,374
C1302,6/1/2017,444
C1302,7/1/2017,470
C1310,1/1/2014,385
C1310,3/1/2014,421
C1310,7/1/2014,488
C1310,9/1/2014,433
C1310,10/1/2014,401
C1310,11/1/2014,384
C1310,12/1/2014,1847
C1310,5/1/2015,108
C1310,6/1/2015,340
C1310,7/1/2015,413
C1310,8/1/2015,390
C1310,9/1/2015,340
C1310,10/1/2015,486
C1310,11/1/2015,413
C1310,12/1/2015,1588
C1310,1/1/2016,342
C1310,2/1/2016,470
C1310,3/1/2016,348
C1310,4/1/2016,341
C1310,5/1/2016,437
C1310,6/1/2016,476
C1310,7/1/2016,569
C1310,8/1/2016,554
C1310,9/1/2016,585
C1310,10/1/2016,561
C1310,11/1/2016,556
C1310,12/1/2016,2107
C1310,1/1/2017,263
C1310,2/1/2017,504
C1310,3/1/2017,574
C1310,4/1/2017,451
C1310,5/1/2017,644
C1310,6/1/2017,611
C1310,7/1/2017,786
C1312,10/1/2013,5
C1312,11/1/2013,120
C1312,12/1/2013,542
C1312,1/1/2014,427
C1312,2/1/2014,148
C1312,3/1/2014,467
C1312,4/1/2014,150
C1312,5/1/2014,203
C1312,6/1/2014,156
C1312,7/1/2014,441
C1312,8/1/2014,157
C1312,9/1/2014,431
C1312,10/1/2014,480
C1312,11/1/2014,495
C1312,12/1/2014,2057
C1312,1/1/2015,167
C1312,2/1/2015,162
C1312,3/1/2015,165
C1312,4/1/2015,128
C1312,5/1/2015,316
C1312,6/1/2015,520
C1312,7/1/2015,420
C1312,8/1/2015,446
C1312,9/1/2015,408
C1312,10/1/2015,434
C1312,11/1/2015,369
C1312,12/1/2015,1644
C1312,1/1/2016,316
C1312,2/1/2016,264
C1312,3/1/2016,289
C1312,4/1/2016,301
C1312,5/1/2016,318
C1312,6/1/2016,343
C1312,7/1/2016,345
C1312,8/1/2016,341
C1312,9/1/2016,304
C1312,10/1/2016,301
C1312,11/1/2016,314
C1312,12/1/2016,1652
C1312,1/1/2017,304
C1312,2/1/2017,302
C1312,3/1/2017,303
C1312,4/1/2017,257
C1312,5/1/2017,372
C1312,6/1/2017,312
C1312,7/1/2017,413
C1314,1/1/2013,2405
C1314,2/1/2013,2638
C1314,3/1/2013,2658
C1314,4/1/2013,2568
C1314,5/1/2013,4109
C1314,6/1/2013,3808
C1314,7/1/2013,4665
C1314,8/1/2013,3870
C1314,9/1/2013,2797
C1314,10/1/2013,1195
C1314,11/1/2013,3781
C1314,12/1/2013,23834
C1314,1/1/2014,3177
C1314,2/1/2014,2860
C1314,3/1/2014,3419
C1314,4/1/2014,3024
C1314,5/1/2014,4473
C1314,6/1/2014,4161
C1314,7/1/2014,5159
C1314,8/1/2014,3888
C1314,9/1/2014,2814
C1314,10/1/2014,3051
C1314,11/1/2014,3268
C1314,12/1/2014,21560
C1314,1/1/2015,2792
C1314,2/1/2015,2646
C1314,3/1/2015,3495
C1314,4/1/2015,3068
C1314,5/1/2015,4279
C1314,6/1/2015,3963
C1314,7/1/2015,5430
C1314,8/1/2015,3522
C1314,9/1/2015,2618
C1314,10/1/2015,3266
C1314,11/1/2015,2793
C1314,12/1/2015,22313
C1314,1/1/2016,2937
C1314,2/1/2016,3097
C1314,3/1/2016,3136
C1314,4/1/2016,2446
C1314,5/1/2016,3518
C1314,6/1/2016,3800
C1314,7/1/2016,4342
C1314,8/1/2016,3070
C1314,9/1/2016,2632
C1314,10/1/2016,2536
C1314,11/1/2016,2730
C1314,12/1/2016,24006
C1314,1/1/2017,2904
C1314,2/1/2017,2353
C1314,3/1/2017,2942
C1314,4/1/2017,2393
C1314,5/1/2017,3381
C1314,6/1/2017,3738
C1314,7/1/2017,4437
C1316,3/1/2017,69
C1316,4/1/2017,238
C1316,5/1/2017,211
C1316,6/1/2017,248
C1316,7/1/2017,268
C1318,1/1/2013,69773
C1318,2/1/2013,80924
C1318,3/1/2013,85544
C1318,4/1/2013,73263
C1318,5/1/2013,84278
C1318,6/1/2013,84487
C1318,7/1/2013,75966
C1318,8/1/2013,88070
C1318,9/1/2013,80826
C1318,10/1/2013,92896
C1318,11/1/2013,86851
C1318,12/1/2013,153771
C1318,1/1/2014,91134
C1318,2/1/2014,91624
C1318,3/1/2014,118252
C1318,4/1/2014,100593
C1318,5/1/2014,101644
C1318,6/1/2014,113828
C1318,7/1/2014,91007
C1318,8/1/2014,91696
C1318,9/1/2014,76780
C1318,10/1/2014,91365
C1318,11/1/2014,84911
C1318,12/1/2014,157193
C1318,1/1/2015,98354
C1318,2/1/2015,108762
C1318,3/1/2015,108879
C1318,4/1/2015,116251
C1318,5/1/2015,119792
C1318,6/1/2015,121984
C1318,7/1/2015,111739
C1318,8/1/2015,113274
C1318,9/1/2015,96922
C1318,10/1/2015,116491
C1318,11/1/2015,110838
C1318,12/1/2015,167682
C1318,1/1/2016,99911
C1318,2/1/2016,122650
C1318,3/1/2016,116807
C1318,4/1/2016,100600
C1318,5/1/2016,101616
C1318,6/1/2016,101485
C1318,7/1/2016,141685
C1318,8/1/2016,117464
C1318,9/1/2016,99892
C1318,10/1/2016,105351
C1318,11/1/2016,119687
C1318,12/1/2016,170572
C1318,1/1/2017,99535
C1318,2/1/2017,115780
C1318,3/1/2017,116508
C1318,4/1/2017,121453
C1318,5/1/2017,110561
C1318,6/1/2017,115837
C1318,7/1/2017,122189
C1320,5/1/2013,32
C1320,6/1/2013,234
C1320,7/1/2013,259
C1320,8/1/2013,206
C1320,9/1/2013,174
C1320,10/1/2013,227
C1320,11/1/2013,210
C1320,12/1/2013,305
C1320,1/1/2014,246
C1320,2/1/2014,272
C1320,3/1/2014,241
C1320,4/1/2014,248
C1320,5/1/2014,383
C1320,6/1/2014,688
C1320,7/1/2014,775
C1320,8/1/2014,821
C1320,9/1/2014,659
C1320,10/1/2014,724
C1320,11/1/2014,586
C1320,12/1/2014,805
C1320,1/1/2015,774
C1320,2/1/2015,819
C1320,3/1/2015,492
C1320,4/1/2015,872
C1320,5/1/2015,750
C1320,6/1/2015,591
C1320,7/1/2015,646
C1320,8/1/2015,527
C1320,9/1/2015,354
C1320,10/1/2015,509
C1320,11/1/2015,455
C1320,12/1/2015,1602
C1320,1/1/2016,974
C1320,2/1/2016,1311
C1320,3/1/2016,1366
C1320,4/1/2016,1309
C1320,5/1/2016,1596
C1320,6/1/2016,1466
C1320,7/1/2016,1440
C1320,8/1/2016,1576
C1320,9/1/2016,979
C1320,10/1/2016,1004
C1320,11/1/2016,742
C1320,12/1/2016,719
C1320,1/1/2017,427
C1320,2/1/2017,655
C1320,3/1/2017,885
C1320,4/1/2017,1007
C1320,5/1/2017,1084
C1320,6/1/2017,1041
C1320,7/1/2017,882
C1326,7/1/2014,107
C1326,8/1/2014,171
C1326,9/1/2014,138
C1326,10/1/2014,183
C1326,11/1/2014,160
C1326,12/1/2014,350
C1326,1/1/2015,177
C1326,2/1/2015,169
C1326,3/1/2015,275
C1326,4/1/2015,160
C1326,5/1/2015,171
C1326,6/1/2015,193
C1326,7/1/2015,156
C1326,8/1/2015,162
C1326,9/1/2015,116
C1326,10/1/2015,129
C1326,11/1/2015,111
C1326,12/1/2015,247
C1326,1/1/2016,98
C1326,2/1/2016,96
C1326,3/1/2016,104
C1326,4/1/2016,109
C1326,5/1/2016,130
C1326,6/1/2016,107
C1326,7/1/2016,90
C1326,8/1/2016,98
C1326,9/1/2016,128
C1326,10/1/2016,130
C1326,11/1/2016,140
C1326,12/1/2016,563
C1326,1/1/2017,200
C1326,2/1/2017,195
C1326,3/1/2017,78
C1326,4/1/2017,18
C1326,5/1/2017,17
C1326,6/1/2017,189
C1326,7/1/2017,237
C1330,1/1/2013,448
C1330,2/1/2013,505
C1330,3/1/2013,728
C1330,4/1/2013,607
C1330,5/1/2013,818
C1330,6/1/2013,696
C1330,7/1/2013,660
C1330,8/1/2013,688
C1330,9/1/2013,611
C1330,10/1/2013,681
C1330,11/1/2013,971
C1330,12/1/2013,4171
C1330,1/1/2014,906
C1330,2/1/2014,802
C1330,3/1/2014,1019
C1330,4/1/2014,1047
C1330,5/1/2014,1069
C1330,6/1/2014,820
C1330,7/1/2014,912
C1330,8/1/2014,935
C1330,9/1/2014,824
C1330,10/1/2014,926
C1330,11/1/2014,1047
C1330,12/1/2014,4008
C1330,1/1/2015,840
C1330,2/1/2015,867
C1330,3/1/2015,1275
C1330,4/1/2015,958
C1330,5/1/2015,1275
C1330,6/1/2015,1200
C1330,7/1/2015,627
C1330,8/1/2015,524
C1330,9/1/2015,688
C1330,10/1/2015,656
C1330,11/1/2015,927
C1330,12/1/2015,3608
C1330,1/1/2016,967
C1330,2/1/2016,803
C1330,3/1/2016,1076
C1330,4/1/2016,843
C1330,5/1/2016,721
C1330,6/1/2016,968
C1330,7/1/2016,2241
C1330,8/1/2016,2253
C1330,9/1/2016,2725
C1330,10/1/2016,2654
C1330,11/1/2016,4314
C1330,12/1/2016,19386
C1330,1/1/2017,1072
C1330,2/1/2017,1077
C1330,3/1/2017,3616
C1330,4/1/2017,5526
C1330,5/1/2017,6289
C1330,6/1/2017,6742
C1330,7/1/2017,6614
C1336,1/1/2013,385
C1336,2/1/2013,513
C1336,3/1/2013,589
C1336,4/1/2013,461
C1336,5/1/2013,433
C1336,6/1/2013,416
C1336,7/1/2013,486
C1336,8/1/2013,444
C1336,9/1/2013,341
C1336,10/1/2013,315
C1336,11/1/2013,331
C1336,12/1/2013,670
C1336,1/1/2014,337
C1336,2/1/2014,371
C1336,3/1/2014,440
C1336,4/1/2014,379
C1336,5/1/2014,479
C1336,6/1/2014,356
C1336,7/1/2014,486
C1336,8/1/2014,455
C1336,9/1/2014,489
C1336,10/1/2014,542
C1336,11/1/2014,405
C1336,12/1/2014,796
C1336,1/1/2015,513
C1336,2/1/2015,555
C1336,3/1/2015,638
C1336,4/1/2015,568
C1336,5/1/2015,384
C1336,6/1/2015,311
C1336,7/1/2015,313
C1336,8/1/2015,328
C1336,9/1/2015,252
C1336,10/1/2015,327
C1336,11/1/2015,279
C1336,12/1/2015,663
C1336,1/1/2016,316
C1336,2/1/2016,436
C1336,3/1/2016,354
C1336,4/1/2016,258
C1336,5/1/2016,233
C1336,6/1/2016,229
C1336,7/1/2016,216
C1336,8/1/2016,236
C1336,9/1/2016,202
C1336,10/1/2016,253
C1336,11/1/2016,166
C1336,12/1/2016,268
C1336,1/1/2017,170
C1336,2/1/2017,194
C1336,3/1/2017,133
C1336,4/1/2017,156
C1336,5/1/2017,290
C1336,6/1/2017,337
C1336,7/1/2017,426
C1338,1/1/2013,369
C1338,2/1/2013,300
C1338,3/1/2013,331
C1338,4/1/2013,620
C1338,5/1/2013,683
C1338,6/1/2013,681
C1338,7/1/2013,648
C1338,8/1/2013,602
C1338,9/1/2013,514
C1338,10/1/2013,183
C1338,11/1/2013,103
C1338,12/1/2013,387
C1338,1/1/2014,166
C1338,2/1/2014,84
C1338,3/1/2014,101
C1338,4/1/2014,113
C1338,5/1/2014,161
C1338,6/1/2014,187
C1338,7/1/2014,320
C1338,8/1/2014,500
C1338,9/1/2014,433
C1338,10/1/2014,397
C1338,11/1/2014,152
C1338,12/1/2014,693
C1338,1/1/2015,209
C1338,2/1/2015,106
C1338,3/1/2015,234
C1338,4/1/2015,215
C1338,5/1/2015,189
C1338,6/1/2015,524
C1338,7/1/2015,425
C1338,8/1/2015,343
C1338,9/1/2015,284
C1338,10/1/2015,249
C1338,11/1/2015,242
C1338,12/1/2015,891
C1338,1/1/2016,290
C1338,2/1/2016,322
C1338,3/1/2016,343
C1338,4/1/2016,333
C1338,5/1/2016,238
C1338,6/1/2016,246
C1338,7/1/2016,251
C1338,8/1/2016,229
C1338,9/1/2016,281
C1338,10/1/2016,361
C1338,11/1/2016,439
C1338,12/1/2016,1440
C1338,1/1/2017,419
C1338,2/1/2017,712
C1338,3/1/2017,803
C1338,4/1/2017,1059
C1338,5/1/2017,1210
C1338,6/1/2017,2795
C1338,7/1/2017,1917
C1364,1/1/2013,1647
C1364,2/1/2013,1711
C1364,3/1/2013,1875
C1364,4/1/2013,1669
C1364,5/1/2013,2399
C1364,6/1/2013,2193
C1364,7/1/2013,1966
C1364,8/1/2013,2107
C1364,9/1/2013,1790
C1364,10/1/2013,748
C1364,11/1/2013,2050
C1364,12/1/2013,8443
C1364,1/1/2014,1395
C1364,2/1/2014,1702
C1364,3/1/2014,1920
C1364,4/1/2014,1735
C1364,5/1/2014,2306
C1364,6/1/2014,2052
C1364,7/1/2014,1847
C1364,8/1/2014,2183
C1364,9/1/2014,1782
C1364,10/1/2014,2103
C1364,11/1/2014,2053
C1364,12/1/2014,8780
C1364,1/1/2015,1980
C1364,2/1/2015,2009
C1364,3/1/2015,2121
C1364,4/1/2015,2220
C1364,5/1/2015,2882
C1364,6/1/2015,2362
C1364,7/1/2015,2435
C1364,8/1/2015,2313
C1364,9/1/2015,2037
C1364,10/1/2015,2443
C1364,11/1/2015,2128
C1364,12/1/2015,10317
C1364,1/1/2016,2139
C1364,2/1/2016,2214
C1364,3/1/2016,2297
C1364,4/1/2016,2234
C1364,5/1/2016,2914
C1364,6/1/2016,2984
C1364,7/1/2016,2895
C1364,8/1/2016,2520
C1364,9/1/2016,2567
C1364,10/1/2016,2610
C1364,11/1/2016,2533
C1364,12/1/2016,12055
C1364,1/1/2017,1531
C1364,2/1/2017,2028
C1364,3/1/2017,2427
C1364,4/1/2017,2624
C1364,5/1/2017,3456
C1364,6/1/2017,3703
C1364,7/1/2017,3395
C1380,1/1/2013,122
C1380,2/1/2013,151
C1380,3/1/2013,155
C1380,4/1/2013,105
C1380,5/1/2013,210
C1380,6/1/2013,115
C1380,7/1/2013,172
C1380,8/1/2013,143
C1380,9/1/2013,79
C1380,10/1/2013,94
C1380,11/1/2013,136
C1380,12/1/2013,826
C1380,1/1/2014,152
C1380,2/1/2014,128
C1380,3/1/2014,145
C1380,4/1/2014,118
C1380,5/1/2014,189
C1380,6/1/2014,186
C1380,7/1/2014,178
C1380,8/1/2014,166
C1380,9/1/2014,96
C1380,10/1/2014,132
C1380,11/1/2014,131
C1380,12/1/2014,1122
C1380,1/1/2015,172
C1380,2/1/2015,140
C1380,3/1/2015,150
C1380,4/1/2015,131
C1380,5/1/2015,264
C1380,6/1/2015,300
C1380,7/1/2015,322
C1380,8/1/2015,329
C1380,9/1/2015,184
C1380,10/1/2015,204
C1380,11/1/2015,179
C1380,12/1/2015,1228
C1380,1/1/2016,152
C1380,2/1/2016,144
C1380,3/1/2016,140
C1380,4/1/2016,165
C1380,5/1/2016,261
C1380,6/1/2016,250
C1380,7/1/2016,227
C1380,8/1/2016,184
C1380,9/1/2016,170
C1380,10/1/2016,146
C1380,11/1/2016,303
C1380,12/1/2016,1203
C1380,1/1/2017,141
C1380,2/1/2017,133
C1380,3/1/2017,195
C1380,4/1/2017,237
C1380,5/1/2017,385
C1380,6/1/2017,315
C1380,7/1/2017,379
C1386,1/1/2013,12468
C1386,2/1/2013,12075
C1386,3/1/2013,13675
C1386,4/1/2013,12493
C1386,5/1/2013,15220
C1386,6/1/2013,13448
C1386,7/1/2013,13370
C1386,8/1/2013,13508
C1386,9/1/2013,12754
C1386,10/1/2013,14405
C1386,11/1/2013,15950
C1386,12/1/2013,45209
C1386,1/1/2014,12245
C1386,2/1/2014,11905
C1386,3/1/2014,12605
C1386,4/1/2014,12166
C1386,5/1/2014,14721
C1386,6/1/2014,12703
C1386,7/1/2014,12432
C1386,8/1/2014,13114
C1386,9/1/2014,14371
C1386,10/1/2014,15412
C1386,11/1/2014,14966
C1386,12/1/2014,44691
C1386,1/1/2015,12302
C1386,2/1/2015,13918
C1386,3/1/2015,14777
C1386,4/1/2015,11873
C1386,5/1/2015,10014
C1386,6/1/2015,13291
C1386,7/1/2015,14277
C1386,8/1/2015,13568
C1386,9/1/2015,13086
C1386,10/1/2015,14802
C1386,11/1/2015,13743
C1386,12/1/2015,38618
